Timestamp,EnvID,SensorName,ContactID,ContactIndex,PosX,PosY,PosZ,QuatW,QuatX,QuatY,QuatZ,Fx,Fy,Fz,ForceMagnitude,ForceAlongNormal
2.0000,0,gripper_sensor_left,0,0,1.7857,-1.2762,0.0714,-0.0001,1.0000,-0.0005,-0.0007,-0.0276,-44.2933,0.0259,44.2933,-0.0334
2.0000,0,gripper_sensor_right,0,0,1.7858,-1.2314,0.0714,-0.0001,1.0000,-0.0005,-0.0007,0.0106,44.2349,-0.0076,44.2349,0.0150
2.0000,1,gripper_sensor_left,0,0,1.8494,1.0569,0.0710,-0.0001,1.0000,-0.0002,-0.0012,0.0037,-42.9148,0.0551,42.9148,-0.0632
2.0000,1,gripper_sensor_right,0,0,1.8494,1.1018,0.0710,-0.0001,1.0000,-0.0002,-0.0012,-0.0183,43.1547,-0.0238,43.1547,0.0320
2.0000,2,gripper_sensor_left,0,0,-0.6771,-1.3653,0.0712,-0.0001,1.0000,-0.0005,-0.0008,-0.0301,-43.8321,0.0385,43.8321,-0.0496
2.0000,2,gripper_sensor_right,0,0,-0.6771,-1.3205,0.0712,-0.0001,1.0000,-0.0005,-0.0008,0.0145,44.4097,-0.0119,44.4097,0.0232
2.0000,3,gripper_sensor_left,0,0,-0.7953,1.0566,0.0716,-0.0001,1.0000,-0.0013,0.0000,-0.0753,-43.2081,0.0278,43.2082,-0.0402
2.0000,3,gripper_sensor_right,0,0,-0.7951,1.1015,0.0716,-0.0001,1.0000,-0.0013,0.0000,0.0890,44.8402,-0.0207,44.8403,0.0335
2.2000,0,gripper_sensor_left,0,0,1.7523,-1.2634,0.0814,0.0038,0.9990,-0.0237,-0.0380,-1.6959,-45.5603,0.3980,45.5936,-0.0012
2.2000,0,gripper_sensor_right,0,0,1.7544,-1.2184,0.0809,0.0038,0.9990,-0.0237,-0.0380,1.6021,42.9622,-0.3571,42.9935,-0.0173
2.2000,1,gripper_sensor_left,0,0,1.8498,1.0567,0.0710,-0.0003,1.0000,-0.0010,-0.0002,-0.0773,-43.4430,0.0387,43.4431,-0.0654
2.2000,1,gripper_sensor_right,0,0,1.8499,1.1016,0.0710,-0.0003,1.0000,-0.0010,-0.0002,0.0640,44.4794,-0.0071,44.4794,0.0345
2.2000,2,gripper_sensor_left,0,0,-0.6886,-1.3671,0.0747,-0.0003,0.9997,0.0077,-0.0229,0.4826,-43.1565,0.0334,43.1592,-0.0678
2.2000,2,gripper_sensor_right,0,0,-0.6893,-1.3221,0.0747,-0.0003,0.9997,0.0077,-0.0229,-0.5073,44.7214,-0.0057,44.7243,0.0417
2.2000,3,gripper_sensor_left,0,0,-0.8676,1.0836,0.0926,-0.0032,0.9941,-0.0137,-0.1075,-0.4264,-44.9502,0.3441,44.9535,-0.6625
2.2000,3,gripper_sensor_right,0,0,-0.8663,1.1288,0.0928,-0.0032,0.9941,-0.0137,-0.1075,0.9017,43.9051,0.0252,43.9144,0.1904
2.4000,0,gripper_sensor_left,0,0,1.7051,-1.1204,0.2343,0.0048,0.9986,0.0056,-0.0517,0.5441,-43.6723,0.4867,43.6784,-0.0945
2.4000,0,gripper_sensor_right,0,0,1.7045,-1.0753,0.2339,0.0048,0.9986,0.0056,-0.0517,-0.5480,44.2777,-0.4750,44.2837,0.0771
2.4000,1,gripper_sensor_left,0,0,1.8126,1.1405,0.2265,0.0107,0.9949,-0.0057,-0.0998,0.5233,-43.9049,1.5869,43.9367,-0.7760
2.4000,1,gripper_sensor_right,0,0,1.8130,1.1859,0.2254,0.0107,0.9949,-0.0057,-0.0998,-0.5449,44.3663,-1.5743,44.3975,0.7587
2.4000,2,gripper_sensor_left,0,0,-0.6874,-1.4497,0.3109,0.0038,0.9997,-0.0010,-0.0223,0.1317,-43.9380,0.3377,43.9395,-0.0095
2.4000,2,gripper_sensor_right,0,0,-0.6873,-1.4047,0.3106,0.0038,0.9997,-0.0010,-0.0223,-0.1345,43.5710,-0.3037,43.5723,-0.0216
2.4000,3,gripper_sensor_left,0,0,-0.8743,1.2216,0.2255,0.0299,0.9853,0.0116,-0.1680,2.1587,-43.6182,2.8506,43.7646,-0.6606
2.4000,3,gripper_sensor_right,0,0,-0.8758,1.2668,0.2230,0.0299,0.9853,0.0116,-0.1680,-1.6402,44.0913,-2.6003,44.1984,0.2239
2.6000,0,gripper_sensor_left,0,0,1.6993,-1.0668,0.3339,-0.0004,0.9998,0.0163,-0.0093,1.6054,-43.5283,0.0175,43.5579,-0.0665
2.6000,0,gripper_sensor_right,0,0,1.6978,-1.0217,0.3340,-0.0004,0.9998,0.0163,-0.0093,-1.6121,43.7608,0.0008,43.7905,0.0484
2.6000,1,gripper_sensor_left,0,0,1.8471,1.1963,0.4284,0.0013,0.9998,0.0085,-0.0179,1.6756,-43.7639,0.8276,43.8038,-0.7588
2.6000,1,gripper_sensor_right,0,0,1.8463,1.2417,0.4283,0.0013,0.9998,0.0085,-0.0179,-1.7059,44.0156,-0.8065,44.0560,0.7380
2.6000,2,gripper_sensor_left,0,0,-0.6829,-1.4863,0.4473,0.0050,0.9999,-0.0094,0.0074,-0.6902,-43.6417,0.4699,43.6497,-0.0396
2.6000,2,gripper_sensor_right,0,0,-0.6820,-1.4413,0.4469,0.0050,0.9999,-0.0094,0.0074,0.6821,43.4981,-0.4375,43.5056,0.0085
2.6000,3,gripper_sensor_left,0,0,-0.8292,1.2980,0.3940,0.0089,0.9987,0.0127,-0.0488,1.8156,-43.4847,1.3179,43.5425,-0.6640
2.6000,3,gripper_sensor_right,0,0,-0.8304,1.3432,0.3933,0.0089,0.9987,0.0127,-0.0488,-1.3742,43.7410,-0.9254,43.7723,0.2257
2.8000,0,gripper_sensor_left,0,0,1.6936,-1.0588,0.3634,-0.0005,1.0000,0.0089,-0.0019,0.9669,-43.5404,0.0087,43.5512,-0.0584
2.8000,0,gripper_sensor_right,0,0,1.6928,-1.0137,0.3635,-0.0005,1.0000,0.0089,-0.0019,-0.9660,43.5687,0.0097,43.5794,0.0401
2.8000,1,gripper_sensor_left,0,0,1.8459,1.2074,0.4897,-0.0006,1.0000,0.0063,-0.0013,1.4749,-43.7942,0.6874,43.8244,-0.7434
2.8000,1,gripper_sensor_right,0,0,1.8453,1.2528,0.4897,-0.0006,1.0000,0.0063,-0.0013,-1.4991,43.8747,-0.6636,43.9053,0.7198
2.8000,2,gripper_sensor_left,0,0,-0.6818,-1.4923,0.4834,0.0025,1.0000,-0.0064,0.0054,-0.4481,-43.5443,0.2555,43.5473,-0.0418
2.8000,2,gripper_sensor_right,0,0,-0.6812,-1.4473,0.4832,0.0025,1.0000,-0.0064,0.0054,0.4422,43.5284,-0.2245,43.5313,0.0108
2.8000,3,gripper_sensor_left,0,0,-0.8307,1.3173,0.4494,0.0024,0.9999,0.0064,-0.0146,1.1868,-43.5460,0.8150,43.5698,-0.6295
2.8000,3,gripper_sensor_right,0,0,-0.8313,1.3626,0.4492,0.0024,0.9999,0.0064,-0.0146,-0.7683,43.5825,-0.3856,43.5910,0.1879
3.0000,0,gripper_sensor_left,0,0,1.6913,-1.0581,0.3721,0.0000,1.0000,0.0036,-0.0015,0.4953,-43.5265,0.0609,43.5294,-0.0583
3.0000,0,gripper_sensor_right,0,0,1.6910,-1.0130,0.3721,0.0000,1.0000,0.0036,-0.0015,-0.4938,43.5301,-0.0425,43.5330,0.0399
3.0000,1,gripper_sensor_left,0,0,1.8438,1.2085,0.5069,-0.0004,1.0000,0.0027,-0.0004,1.1583,-43.8047,0.7048,43.8257,-0.7410
3.0000,1,gripper_sensor_right,0,0,1.8436,1.2539,0.5069,-0.0004,1.0000,0.0027,-0.0004,-1.1809,43.8457,-0.6805,43.8668,0.7168
3.0000,2,gripper_sensor_left,0,0,-0.6789,-1.4919,0.4927,0.0006,1.0000,-0.0026,0.0011,-0.1061,-43.5255,0.0892,43.5257,-0.0371
3.0000,2,gripper_sensor_right,0,0,-0.6787,-1.4469,0.4927,0.0006,1.0000,-0.0026,0.0011,0.1006,43.5331,-0.0583,43.5333,0.0061
3.0000,3,gripper_sensor_left,0,0,-0.8358,1.3225,0.4671,0.0009,1.0000,0.0029,-0.0054,0.8505,-43.5572,0.6883,43.5709,-0.6196
3.0000,3,gripper_sensor_right,0,0,-0.8360,1.3678,0.4670,0.0009,1.0000,0.0029,-0.0054,-0.4397,43.5336,-0.2503,43.5365,0.1772
3.2000,0,gripper_sensor_left,0,0,1.6906,-1.0581,0.3747,0.0005,1.0000,0.0014,-0.0020,0.2884,-43.5150,0.0994,43.5161,-0.0592
3.2000,0,gripper_sensor_right,0,0,1.6905,-1.0130,0.3747,0.0005,1.0000,0.0014,-0.0020,-0.2869,43.5185,-0.0811,43.5195,0.0409
3.2000,1,gripper_sensor_left,0,0,1.8433,1.2086,0.5117,-0.0000,1.0000,0.0010,-0.0015,1.0000,-43.8027,0.7347,43.8203,-0.7414
3.2000,1,gripper_sensor_right,0,0,1.8432,1.2540,0.5117,-0.0000,1.0000,0.0010,-0.0015,-1.0224,43.8420,-0.7103,43.8596,0.7171
3.2000,2,gripper_sensor_left,0,0,-0.6768,-1.4917,0.4952,-0.0003,1.0000,-0.0008,-0.0014,0.0561,-43.5248,0.0052,43.5248,-0.0338
3.2000,2,gripper_sensor_right,0,0,-0.6767,-1.4467,0.4952,-0.0003,1.0000,-0.0008,-0.0014,-0.0615,43.5274,0.0258,43.5275,0.0028
3.2000,3,gripper_sensor_left,0,0,-0.8388,1.3239,0.4727,0.0006,1.0000,0.0012,-0.0030,0.6948,-43.5577,0.6674,43.5683,-0.6171
3.2000,3,gripper_sensor_right,0,0,-0.8389,1.3692,0.4726,0.0006,1.0000,0.0012,-0.0030,-0.2861,43.5179,-0.2273,43.5195,0.1746
3.4000,0,gripper_sensor_left,0,0,1.6904,-1.0581,0.3755,0.0007,1.0000,0.0005,-0.0024,0.2060,-43.5091,0.1197,43.5098,-0.0599
3.4000,0,gripper_sensor_right,0,0,1.6904,-1.0130,0.3754,0.0007,1.0000,0.0005,-0.0024,-0.2045,43.5135,-0.1014,43.5141,0.0416
3.4000,1,gripper_sensor_left,0,0,1.8434,1.2087,0.5131,0.0002,1.0000,0.0004,-0.0023,0.9448,-43.8002,0.7529,43.8168,-0.7418
3.4000,1,gripper_sensor_right,0,0,1.8434,1.2541,0.5131,0.0002,1.0000,0.0004,-0.0023,-0.9671,43.8418,-0.7286,43.8585,0.7176
3.4000,2,gripper_sensor_left,0,0,-0.6756,-1.4919,0.4959,-0.0007,1.0000,-0.0002,-0.0025,0.1075,-43.5248,-0.0304,43.5249,-0.0322
3.4000,2,gripper_sensor_right,0,0,-0.6756,-1.4468,0.4959,-0.0007,1.0000,-0.0002,-0.0025,-0.1127,43.5230,0.0613,43.5232,0.0013
3.4000,3,gripper_sensor_left,0,0,-0.8401,1.3243,0.4744,0.0007,1.0000,0.0005,-0.0026,0.6273,-43.5578,0.6704,43.5675,-0.6167
3.4000,3,gripper_sensor_right,0,0,-0.8402,1.3696,0.4743,0.0007,1.0000,0.0005,-0.0026,-0.2192,43.5143,-0.2299,43.5155,0.1741
3.6000,0,gripper_sensor_left,0,0,1.6905,-1.0581,0.3757,0.0008,1.0000,0.0001,-0.0026,0.1742,-43.5080,0.1291,43.5086,-0.0603
3.6000,0,gripper_sensor_right,0,0,1.6905,-1.0130,0.3756,0.0008,1.0000,0.0001,-0.0026,-0.1727,43.5130,-0.1108,43.5135,0.0420
3.6000,1,gripper_sensor_left,0,0,1.8436,1.2089,0.5134,0.0003,1.0000,0.0002,-0.0028,0.9270,-43.7997,0.7617,43.8161,-0.7422
3.6000,1,gripper_sensor_right,0,0,1.8436,1.2543,0.5134,0.0003,1.0000,0.0002,-0.0028,-0.9493,43.8419,-0.7374,43.8583,0.7180
3.6000,2,gripper_sensor_left,0,0,-0.6751,-1.4920,0.4961,-0.0009,1.0000,-0.0001,-0.0029,0.1207,-43.5249,-0.0442,43.5251,-0.0315
