Timestamp,EnvID,SensorName,ContactID,ContactIndex,PosX,PosY,PosZ,QuatW,QuatX,QuatY,QuatZ,Fx,Fy,Fz,ForceMagnitude,ForceAlongNormal
9.0000,0,gripper_sensor_left,0,0,0.5811,0.1968,0.3528,0.0011,1.0000,0.0000,-0.0031,0.1331,-43.4078,0.1524,43.4082,-0.0539
9.0000,0,gripper_sensor_right,0,0,0.5811,0.2418,0.3527,0.0011,1.0000,0.0000,-0.0031,-0.2085,43.4364,-0.1196,43.4371,0.0214
9.2000,0,gripper_sensor_left,0,0,0.5811,0.1968,0.3528,0.0012,1.0000,-0.0000,-0.0031,0.1292,-43.4075,0.1532,43.4080,-0.0539
9.2000,0,gripper_sensor_right,0,0,0.5811,0.2418,0.3527,0.0012,1.0000,-0.0000,-0.0031,-0.2046,43.4361,-0.1204,43.4367,0.0214
9.4000,0,gripper_sensor_left,0,0,0.5811,0.1968,0.3528,0.0012,1.0000,-0.0001,-0.0031,0.1277,-43.4075,0.1536,43.4080,-0.0539
9.4000,0,gripper_sensor_right,0,0,0.5811,0.2418,0.3527,0.0012,1.0000,-0.0001,-0.0031,-0.2031,43.4359,-0.1208,43.4365,0.0215
9.6000,0,gripper_sensor_left,0,0,0.5811,0.1968,0.3528,0.0012,1.0000,-0.0001,-0.0031,0.1273,-43.4074,0.1537,43.4079,-0.0539
9.6000,0,gripper_sensor_right,0,0,0.5811,0.2418,0.3527,0.0012,1.0000,-0.0001,-0.0031,-0.2027,43.4358,-0.1209,43.4365,0.0215
9.8000,0,gripper_sensor_left,0,0,0.5811,0.1968,0.3528,0.0012,1.0000,-0.0001,-0.0031,0.1271,-43.4075,0.1537,43.4079,-0.0539
9.8000,0,gripper_sensor_right,0,0,0.5811,0.2418,0.3527,0.0012,1.0000,-0.0001,-0.0031,-0.2025,43.4360,-0.1209,43.4366,0.0215
10.0000,0,gripper_sensor_left,0,0,0.4324,-0.0400,0.4182,0.0086,0.9216,0.0205,0.3875,0.1270,-43.4076,0.1538,43.4080,-0.0168
10.0000,0,gripper_sensor_right,0,0,0.4299,0.0400,0.4157,0.0086,0.9216,0.0205,0.3875,-0.2024,43.4361,-0.1209,43.4367,-0.0600
