Timestamp,EnvID,SensorName,ContactID,ContactIndex,PosX,PosY,PosZ,QuatW,QuatX,QuatY,QuatZ,Fx,Fy,Fz,ForceMagnitude,ForceAlongNormal
0.2000,0,gripper_left_sensor_2,0,0,1.6778,-1.2966,0.4041,0.0129,0.9128,-0.0008,0.4082,-0.0324,2.1514,0.0587,2.1524,-0.1154
0.2000,0,gripper_right_sensor_3,0,0,1.6855,-1.2063,0.4095,0.0129,0.9128,-0.0008,0.4082,-0.2155,-3.3183,0.1470,3.3285,-0.1783
0.2000,1,gripper_left_sensor_2,0,0,1.6778,1.2034,0.4041,0.0129,0.9128,-0.0008,0.4082,-0.0324,2.1514,0.0587,2.1524,-0.1154
0.2000,1,gripper_right_sensor_3,0,0,1.6855,1.2937,0.4095,0.0129,0.9128,-0.0008,0.4082,-0.2155,-3.3183,0.1470,3.3285,-0.1783
0.2000,2,gripper_left_sensor_2,0,0,-0.8222,-1.2966,0.4041,0.0129,0.9128,-0.0008,0.4082,-0.0325,2.1530,0.0588,2.1540,-0.1154
0.2000,2,gripper_right_sensor_3,0,0,-0.8145,-1.2063,0.4095,0.0129,0.9128,-0.0008,0.4082,-0.2156,-3.3196,0.1471,3.3299,-0.1784
0.2000,3,gripper_left_sensor_2,0,0,-0.8222,1.2034,0.4041,0.0129,0.9128,-0.0008,0.4082,-0.0325,2.1530,0.0588,2.1540,-0.1154
0.2000,3,gripper_right_sensor_3,0,0,-0.8145,1.2937,0.4095,0.0129,0.9128,-0.0008,0.4082,-0.2156,-3.3196,0.1471,3.3299,-0.1784
0.4000,0,gripper_right_sensor_1,0,0,1.6701,-1.2380,0.3285,0.0086,0.9541,0.0782,0.2890,6.6553,-61.5304,6.0240,62.1818,-3.1111
0.4000,0,gripper_right_sensor_2,0,0,1.6619,-1.2395,0.3230,0.0086,0.9541,0.0782,0.2890,1.6308,-15.0772,1.4761,15.2368,-0.7623
0.4000,0,gripper_right_sensor_3,0,0,1.6687,-1.2281,0.3279,0.0086,0.9541,0.0782,0.2890,2011.1671,283.1874,1209.0443,2363.6362,113.0073
0.4000,0,gripper_right_sensor_4,0,0,1.6604,-1.2296,0.3224,0.0086,0.9541,0.0782,0.2890,-1653.7037,-415.2018,-1179.6404,2073.3259,56.3039
0.4000,1,gripper_right_sensor_1,0,0,1.6428,1.2629,0.3324,0.0061,0.9558,0.0403,0.2911,0.0006,-0.0175,0.0012,0.0176,-0.0009
0.4000,1,gripper_right_sensor_2,0,0,1.6345,1.2621,0.3268,0.0061,0.9558,0.0403,0.2911,2.8716,-90.9966,6.4322,91.2688,-4.8130
0.4000,1,gripper_right_sensor_3,0,0,1.6421,1.2729,0.3320,0.0061,0.9558,0.0403,0.2911,1352.6033,65.1973,813.1298,1579.5463,78.8394
0.4000,1,gripper_right_sensor_4,0,0,1.6338,1.2721,0.3264,0.0061,0.9558,0.0403,0.2911,-1090.7062,-145.9899,-761.2601,1338.0845,22.9998
0.4000,2,gripper_left_sensor_2,0,0,-0.8657,-1.2547,0.3340,0.0067,0.9524,-0.0746,0.2955,5.5632,41.1923,3.6375,41.7251,-2.2170
0.4000,3,gripper_left_sensor_1,0,0,-0.8093,1.2212,0.3309,0.0042,0.9570,-0.0561,0.2846,150.7540,-11.1363,86.1567,173.9935,10.2861
0.4000,3,gripper_left_sensor_2,0,0,-0.8176,1.2222,0.3255,0.0042,0.9570,-0.0561,0.2846,3.4421,35.6742,2.7751,35.9472,-1.8739
0.6000,0,gripper_right_sensor_2,0,0,1.6711,-1.3192,0.2689,0.0220,0.9680,0.1719,0.1815,3.1264,-10.5448,1.5960,11.1137,-0.5759
0.6000,0,gripper_right_sensor_3,0,0,1.6766,-1.3064,0.2713,0.0220,0.9680,0.1719,0.1815,2699.9517,870.2573,919.2043,2981.9495,128.3236
0.6000,0,gripper_right_sensor_4,0,0,1.6678,-1.3098,0.2679,0.0220,0.9680,0.1719,0.1815,-2189.2861,-948.8897,-949.4597,2568.0420,81.6113
0.6000,1,gripper_right_sensor_3,0,0,1.6200,1.2088,0.2514,0.0182,0.9828,0.0909,0.1597,193.6625,27.5935,54.8257,203.1561,9.2626
0.6000,1,gripper_right_sensor_4,0,0,1.6107,1.2070,0.2483,0.0182,0.9828,0.0909,0.1597,4.8780,-36.1030,3.9364,36.6431,-1.9434
0.6000,2,gripper_left_sensor_1,0,0,-0.8788,-1.1733,0.2636,-0.0072,0.9787,-0.1174,0.1685,2906.1531,-575.0782,876.5383,3089.4595,151.3685
0.6000,2,gripper_left_sensor_2,0,0,-0.8880,-1.1710,0.2603,-0.0072,0.9787,-0.1174,0.1685,-2308.2878,684.0452,-899.6249,2570.1042,65.8251
0.6000,2,gripper_left_sensor_3,0,0,-0.8766,-1.1636,0.2641,-0.0072,0.9787,-0.1174,0.1685,0.0135,0.0592,0.0066,0.0610,-0.0033
0.6000,2,gripper_left_sensor_4,0,0,-0.8857,-1.1613,0.2608,-0.0072,0.9787,-0.1174,0.1685,3.3169,14.5873,1.6324,15.0485,-0.8114
0.6000,3,gripper_left_sensor_2,0,0,-0.7820,1.2670,0.2589,-0.0019,0.9827,-0.0987,0.1569,5.5500,28.9123,2.6218,29.5567,-1.5695
0.8000,0,gripper_right_sensor_3,0,0,1.7026,-1.3693,0.2358,0.0220,0.9789,0.1720,0.1079,19.8216,-64.6645,8.4821,68.1641,-3.5477
0.8000,0,gripper_right_sensor_4,0,0,1.6934,-1.3727,0.2338,0.0220,0.9789,0.1720,0.1079,-153.9964,-62.8545,-40.0208,171.0767,5.7154
0.8000,1,gripper_right_sensor_3,0,0,1.6311,1.1676,0.2021,0.0158,0.9902,0.1201,0.0699,1.9723,-9.6152,0.9507,9.8614,-0.5214
0.8000,1,gripper_right_sensor_4,0,0,1.6214,1.1652,0.2008,0.0158,0.9902,0.1201,0.0699,2.6500,-12.9192,1.2774,13.2499,-0.7005
0.8000,2,gripper_left_sensor_1,0,0,-0.8761,-1.1062,0.2240,-0.0052,0.9888,-0.1172,0.0923,0.0088,0.0374,0.0033,0.0386,-0.0021
0.8000,2,gripper_left_sensor_2,0,0,-0.8856,-1.1039,0.2221,-0.0052,0.9888,-0.1172,0.0923,8.6380,36.5590,3.2551,37.7064,-2.0239
0.8000,3,gripper_left_sensor_2,0,0,-0.7357,1.2713,0.1905,0.0039,0.9961,-0.0682,0.0567,4.7464,31.9676,1.7663,32.3663,-1.7155
1.0000,0,gripper_left_sensor_2,0,0,1.7511,-1.4863,0.2010,0.0106,0.9933,0.0956,0.0635,-0.0939,0.5306,0.0130,0.5390,-0.0297
1.0000,0,gripper_right_sensor_3,0,0,1.7421,-1.3872,0.1989,0.0106,0.9933,0.0956,0.0635,20.4209,-124.8302,10.4266,126.9185,-6.5980
1.0000,0,gripper_right_sensor_4,0,0,1.7324,-1.3891,0.1977,0.0106,0.9933,0.0956,0.0635,-175.4729,-39.0918,-27.6381,181.8867,5.2639
1.0000,1,gripper_right_sensor_3,0,0,1.6515,1.1611,0.1689,0.0029,0.9980,0.0595,0.0229,0.5058,-5.3251,0.3221,5.3587,-0.2826
1.0000,1,gripper_right_sensor_4,0,0,1.6415,1.1599,0.1684,0.0029,0.9980,0.0595,0.0229,2.4462,-25.7522,1.5576,25.9150,-1.3667
1.0000,2,gripper_left_sensor_2,0,0,-0.8603,-1.0826,0.1873,-0.0007,0.9969,-0.0640,0.0464,3.9754,28.6003,1.7879,28.9305,-1.5399
1.0000,3,gripper_left_sensor_2,0,0,-0.7083,1.2737,0.1600,0.0079,0.9983,-0.0568,0.0073,4.9647,37.9298,1.4854,38.2822,-2.0480
1.2000,0,gripper_right_sensor_3,0,0,1.7706,-1.3932,0.1873,0.0074,0.9969,0.0565,0.0547,0.5161,-6.0569,0.4355,6.0945,-0.3243
1.2000,0,gripper_right_sensor_4,0,0,1.7607,-1.3943,0.1862,0.0074,0.9969,0.0565,0.0547,1.8140,-21.2885,1.5306,21.4204,-1.1398
1.2000,1,gripper_right_sensor_3,0,0,1.6630,1.1585,0.1530,-0.0053,0.9993,0.0371,-0.0025,0.2637,-4.8754,0.2075,4.8869,-0.2594
1.2000,1,gripper_right_sensor_4,0,0,1.6530,1.1578,0.1530,-0.0053,0.9993,0.0371,-0.0025,1.4537,-26.8810,1.1441,26.9446,-1.4305
1.2000,2,gripper_left_sensor_2,0,0,-0.8454,-1.0805,0.1615,0.0052,0.9990,-0.0431,0.0101,2.7669,27.0138,1.2043,27.1818,-1.4525
1.2000,3,gripper_left_sensor_1,0,0,-0.6772,1.2726,0.1497,0.0104,0.9993,-0.0364,-0.0032,15.1014,163.7262,5.3856,164.5094,-8.8652
1.2000,3,gripper_left_sensor_2,0,0,-0.6872,1.2733,0.1497,0.0104,0.9993,-0.0364,-0.0032,-250.6541,25.8049,-6.2851,252.0573,7.5272
1.4000,0,gripper_right_sensor_3,0,0,1.7745,-1.4004,0.1726,-0.0026,0.9990,0.0326,0.0306,0.2099,-5.0107,0.2457,5.0211,-0.2688
1.4000,0,gripper_right_sensor_4,0,0,1.7645,-1.4011,0.1719,-0.0026,0.9990,0.0326,0.0306,1.2779,-30.4992,1.4953,30.5626,-1.6360
1.4000,1,gripper_right_sensor_3,0,0,1.6682,1.1562,0.1437,-0.0101,0.9995,0.0249,-0.0176,0.1849,-6.0196,0.1990,6.0257,-0.3213
1.4000,1,gripper_right_sensor_4,0,0,1.6582,1.1557,0.1440,-0.0101,0.9995,0.0249,-0.0176,0.8458,-27.5347,0.9104,27.5628,-1.4697
1.4000,2,gripper_left_sensor_2,0,0,-0.8391,-1.0776,0.1493,0.0092,0.9993,-0.0343,-0.0090,2.5806,29.3246,1.0125,29.4553,-1.5842
1.4000,3,gripper_left_sensor_2,0,0,-0.6818,1.2883,0.1464,0.0102,0.9990,-0.0410,-0.0131,2.6436,25.6945,0.8340,25.8437,-1.4000
1.6000,0,gripper_left_sensor_2,0,0,1.7708,-1.5028,0.1601,-0.0096,0.9997,0.0161,0.0154,-0.0171,0.9190,0.0713,0.9219,-0.0537
1.6000,0,gripper_right_sensor_3,0,0,1.7776,-1.4046,0.1623,-0.0096,0.9997,0.0161,0.0154,0.0487,-4.2682,0.1450,4.2709,-0.2276
1.6000,0,gripper_right_sensor_4,0,0,1.7676,-1.4049,0.1620,-0.0096,0.9997,0.0161,0.0154,0.3683,-32.2860,1.0967,32.3067,-1.7214
1.6000,1,gripper_left_sensor_2,0,0,1.6650,1.0586,0.1356,-0.0123,0.9995,0.0150,-0.0256,-0.0342,3.3769,0.2790,3.3886,-0.1962
1.6000,1,gripper_right_sensor_3,0,0,1.6722,1.1548,0.1376,-0.0123,0.9995,0.0150,-0.0256,0.0583,-4.8395,0.1412,4.8419,-0.2595
1.6000,1,gripper_right_sensor_4,0,0,1.6622,1.1545,0.1381,-0.0123,0.9995,0.0150,-0.0256,0.2942,-24.4307,0.7129,24.4429,-1.3099
1.6000,2,gripper_left_sensor_2,0,0,-0.8365,-1.0759,0.1411,0.0115,0.9990,-0.0369,-0.0211,2.5155,26.2912,0.7504,26.4219,-1.4201
1.6000,2,gripper_right_sensor_3,0,0,-0.8195,-0.9816,0.1384,0.0115,0.9990,-0.0369,-0.0211,-0.1965,-2.2651,0.1892,2.2815,-0.1321
1.6000,2,gripper_right_sensor_4,0,0,-0.8295,-0.9809,0.1388,0.0115,0.9990,-0.0369,-0.0211,-0.3457,-3.6101,0.2861,3.6379,-0.1937
1.6000,3,gripper_left_sensor_2,0,0,-0.6797,1.2911,0.1388,0.0088,0.9987,-0.0461,-0.0214,2.6139,22.8153,0.7758,22.9777,-1.2436
1.6000,3,gripper_right_sensor_3,0,0,-0.6611,1.3839,0.1366,0.0088,0.9987,-0.0461,-0.0214,-0.1036,-0.9821,0.0769,0.9906,-0.0570
1.8000,0,gripper_right_sensor_3,0,0,1.7797,-1.4074,0.1532,-0.0128,0.9999,0.0067,0.0045,-0.0408,-6.0208,0.1695,6.0234,-0.3246
1.8000,0,gripper_right_sensor_4,0,0,1.7697,-1.4075,0.1531,-0.0128,0.9999,0.0067,0.0045,-0.1998,-29.4449,0.8290,29.4572,-1.5875
1.8000,1,gripper_left_sensor_2,0,0,1.6659,1.0575,0.1301,-0.0119,0.9994,0.0085,-0.0307,0.0209,7.6355,0.6216,7.6608,-0.4439
1.8000,1,gripper_right_sensor_3,0,0,1.6743,1.1536,0.1318,-0.0119,0.9994,0.0085,-0.0307,0.0002,-6.0489,0.1846,6.0517,-0.3249
1.8000,1,gripper_right_sensor_4,0,0,1.6643,1.1534,0.1324,-0.0119,0.9994,0.0085,-0.0307,0.0006,-23.1166,0.7056,23.1273,-1.2417
1.8000,2,gripper_left_sensor_2,0,0,-0.8351,-1.0748,0.1346,0.0121,0.9988,-0.0378,-0.0291,2.2185,23.8867,0.7409,24.0009,-1.3962
1.8000,2,gripper_right_sensor_3,0,0,-0.8181,-0.9810,0.1315,0.0121,0.9988,-0.0378,-0.0291,-0.1640,-1.9035,0.1629,1.9175,-0.1110
1.8000,2,gripper_right_sensor_4,0,0,-0.8280,-0.9802,0.1320,0.0121,0.9988,-0.0378,-0.0291,-0.5627,-5.9136,0.4818,5.9598,-0.3175
1.8000,3,gripper_left_sensor_2,0,0,-0.6789,1.2933,0.1323,0.0075,0.9985,-0.0472,-0.0273,2.2788,20.3214,0.8190,20.4652,-1.1963
1.8000,3,gripper_right_sensor_3,0,0,-0.6601,1.3856,0.1301,0.0075,0.9985,-0.0472,-0.0273,-0.1587,-1.5004,0.1147,1.5131,-0.0871
2.0000,0,gripper_left_sensor_2,0,0,1.7709,-1.5057,0.1425,-0.0139,0.9999,-0.0008,-0.0030,0.0814,4.5674,0.3904,4.5848,-0.2641
2.0000,0,gripper_right_sensor_3,0,0,1.7811,-1.4094,0.1451,-0.0139,0.9999,-0.0008,-0.0030,-0.1196,-5.7102,0.1504,5.7134,-0.3079
2.0000,0,gripper_right_sensor_4,0,0,1.7711,-1.4094,0.1451,-0.0139,0.9999,-0.0008,-0.0030,-0.5396,-25.7714,0.6788,25.7860,-1.3896
2.0000,1,gripper_left_sensor_2,0,0,1.6665,1.0565,0.1270,-0.0109,0.9994,0.0042,-0.0330,0.1305,9.0119,0.6706,9.0378,-0.4832
2.0000,1,gripper_right_sensor_3,0,0,1.6758,1.1525,0.1285,-0.0109,0.9994,0.0042,-0.0330,-0.0084,-2.8702,0.1059,2.8722,-0.1670
2.0000,1,gripper_right_sensor_4,0,0,1.6658,1.1524,0.1291,-0.0109,0.9994,0.0042,-0.0330,-0.3011,-25.3325,0.8325,25.3479,-1.3568
2.0000,2,gripper_left_sensor_2,0,0,-0.8336,-1.0744,0.1302,0.0120,0.9988,-0.0328,-0.0336,1.8818,22.8133,0.7052,22.9017,-1.3296
2.0000,2,gripper_right_sensor_3,0,0,-0.8175,-0.9805,0.1270,0.0120,0.9988,-0.0328,-0.0336,-0.3834,-4.8459,0.3939,4.8770,-0.2610
2.0000,2,gripper_right_sensor_4,0,0,-0.8274,-0.9798,0.1277,0.0120,0.9988,-0.0328,-0.0336,-0.3146,-3.9765,0.3232,4.0020,-0.2142
2.0000,3,gripper_left_sensor_2,0,0,-0.6786,1.2948,0.1264,0.0066,0.9985,-0.0427,-0.0322,2.0892,20.2380,0.8438,20.3630,-1.1889
2.0000,3,gripper_right_sensor_3,0,0,-0.6608,1.3872,0.1242,0.0066,0.9985,-0.0427,-0.0322,-0.1697,-1.7725,0.1327,1.7856,-0.1029
2.0000,3,gripper_right_sensor_4,0,0,-0.6707,1.3880,0.1249,0.0066,0.9985,-0.0427,-0.0322,-0.1409,-1.3444,0.0953,1.3551,-0.0719
2.2000,0,gripper_left_sensor_2,0,0,1.7711,-1.5071,0.1360,-0.0127,0.9999,-0.0019,-0.0084,0.1502,7.6025,0.6307,7.6301,-0.4400
2.2000,0,gripper_right_sensor_3,0,0,1.7815,-1.4112,0.1383,-0.0127,0.9999,-0.0019,-0.0084,-0.1221,-5.6304,0.1626,5.6341,-0.3033
2.2000,0,gripper_right_sensor_4,0,0,1.7715,-1.4111,0.1384,-0.0127,0.9999,-0.0019,-0.0084,-0.5127,-23.6326,0.6823,23.6480,-1.2729
2.2000,1,gripper_left_sensor_2,0,0,1.6665,1.0554,0.1254,-0.0105,0.9993,0.0026,-0.0345,0.1759,10.0552,0.7387,10.0838,-0.5391
2.2000,1,gripper_right_sensor_3,0,0,1.6761,1.1514,0.1267,-0.0105,0.9993,0.0026,-0.0345,-0.0159,-2.8048,0.1060,2.8068,-0.1632
2.2000,1,gripper_right_sensor_4,0,0,1.6661,1.1513,0.1274,-0.0105,0.9993,0.0026,-0.0345,-0.3556,-24.3404,0.8226,24.3569,-1.3040
2.2000,2,gripper_left_sensor_2,0,0,-0.8323,-1.0741,0.1278,0.0120,0.9989,-0.0264,-0.0358,1.5244,21.6517,0.6755,21.7158,-1.2617
2.2000,2,gripper_right_sensor_3,0,0,-0.8174,-0.9801,0.1246,0.0120,0.9989,-0.0264,-0.0358,-0.3452,-5.1854,0.4195,5.2138,-0.2789
2.2000,2,gripper_right_sensor_4,0,0,-0.8274,-0.9796,0.1253,0.0120,0.9989,-0.0264,-0.0358,-0.3187,-4.7880,0.3874,4.8142,-0.2575
2.2000,3,gripper_left_sensor_2,0,0,-0.6785,1.2962,0.1216,0.0058,0.9986,-0.0371,-0.0359,1.8220,19.7949,0.8547,19.8970,-1.1593
2.2000,3,gripper_right_sensor_3,0,0,-0.6617,1.3886,0.1196,0.0058,0.9986,-0.0371,-0.0359,-0.3672,-4.1671,0.2877,4.1931,-0.2235
2.4000,0,gripper_left_sensor_2,0,0,1.7706,-1.5085,0.1313,-0.0117,0.9998,0.0010,-0.0132,0.1222,8.5733,0.6956,8.6024,-0.4972
2.4000,0,gripper_right_sensor_3,0,0,1.7805,-1.4126,0.1333,-0.0117,0.9998,0.0010,-0.0132,-0.0844,-5.5754,0.1711,5.5787,-0.2996
2.4000,0,gripper_right_sensor_4,0,0,1.7705,-1.4126,0.1336,-0.0117,0.9998,0.0010,-0.0132,-0.3395,-22.4289,0.6883,22.4421,-1.2052
2.4000,1,gripper_left_sensor_2,0,0,1.6665,1.0543,0.1246,-0.0103,0.9993,0.0026,-0.0352,0.1939,10.9117,0.7958,10.9424,-0.5855
2.4000,1,gripper_right_sensor_3,0,0,1.6760,1.1503,0.1259,-0.0103,0.9993,0.0026,-0.0352,-0.0161,-2.7905,0.1069,2.7926,-0.1622
2.4000,1,gripper_right_sensor_4,0,0,1.6661,1.1502,0.1266,-0.0103,0.9993,0.0026,-0.0352,-0.3496,-23.7342,0.8147,23.7508,-1.2704
2.4000,2,gripper_left_sensor_2,0,0,-0.8317,-1.0740,0.1260,0.0120,0.9990,-0.0234,-0.0374,1.3161,20.4253,0.6395,20.4777,-1.1900
2.4000,2,gripper_right_sensor_3,0,0,-0.8174,-0.9800,0.1228,0.0120,0.9990,-0.0234,-0.0374,-0.3237,-5.3734,0.4338,5.4006,-0.2888
2.4000,2,gripper_right_sensor_4,0,0,-0.8273,-0.9795,0.1235,0.0120,0.9990,-0.0234,-0.0374,-0.3581,-5.9442,0.4799,5.9743,-0.3195
2.4000,3,gripper_left_sensor_2,0,0,-0.6777,1.2973,0.1192,0.0051,0.9988,-0.0313,-0.0372,1.5803,19.5604,0.8750,19.6437,-1.1439
2.4000,3,gripper_right_sensor_3,0,0,-0.6620,1.3899,0.1172,0.0051,0.9988,-0.0313,-0.0372,-0.3754,-4.9023,0.3303,4.9278,-0.2629
2.4000,3,gripper_right_sensor_4,0,0,-0.6719,1.3905,0.1180,0.0051,0.9988,-0.0313,-0.0372,-0.0107,-0.1392,0.0094,0.1399,-0.0075
2.6000,0,gripper_left_sensor_2,0,0,1.7694,-1.5098,0.1277,-0.0117,0.9998,0.0031,-0.0177,0.0956,8.9663,0.7280,8.9963,-0.5217
2.6000,0,gripper_right_sensor_3,0,0,1.7789,-1.4139,0.1296,-0.0117,0.9998,0.0031,-0.0177,-0.0171,-2.6361,0.0923,2.6378,-0.1531
2.6000,0,gripper_right_sensor_4,0,0,1.7689,-1.4139,0.1300,-0.0117,0.9998,0.0031,-0.0177,-0.3832,-25.0511,0.7699,25.0658,-1.3396
2.6000,1,gripper_left_sensor_2,0,0,1.6664,1.0532,0.1243,-0.0101,0.9993,0.0023,-0.0354,0.2121,11.5671,0.8393,11.5995,-0.6209
2.6000,1,gripper_right_sensor_3,0,0,1.6760,1.1493,0.1256,-0.0101,0.9993,0.0023,-0.0354,-0.0175,-2.7969,0.1082,2.7991,-0.1625
2.6000,1,gripper_right_sensor_4,0,0,1.6660,1.1492,0.1263,-0.0101,0.9993,0.0023,-0.0354,-0.3563,-23.3707,0.8108,23.3875,-1.2505
2.6000,2,gripper_left_sensor_2,0,0,-0.8310,-1.0738,0.1254,0.0117,0.9990,-0.0212,-0.0376,1.2186,20.2841,0.6491,20.3311,-1.1815
2.6000,2,gripper_right_sensor_3,0,0,-0.8171,-0.9796,0.1223,0.0117,0.9990,-0.0212,-0.0376,-0.3042,-5.4461,0.4357,5.4720,-0.2927
2.6000,2,gripper_right_sensor_4,0,0,-0.8271,-0.9792,0.1230,0.0117,0.9990,-0.0212,-0.0376,-0.3470,-6.2133,0.4971,6.2428,-0.3339
2.6000,3,gripper_left_sensor_2,0,0,-0.6775,1.2982,0.1174,0.0047,0.9989,-0.0282,-0.0382,1.3918,18.5435,0.8450,18.6149,-1.0851
2.6000,3,gripper_right_sensor_3,0,0,-0.6623,1.3906,0.1156,0.0047,0.9989,-0.0282,-0.0382,-0.3614,-5.1159,0.3402,5.1399,-0.2740
2.6000,3,gripper_right_sensor_4,0,0,-0.6723,1.3912,0.1164,0.0047,0.9989,-0.0282,-0.0382,-0.0302,-0.4271,0.0284,0.4292,-0.0229
2.8000,0,gripper_left_sensor_2,0,0,1.7681,-1.5112,0.1250,-0.0122,0.9997,0.0034,-0.0215,0.0990,9.2766,0.7614,9.3083,-0.5403
2.8000,0,gripper_right_sensor_3,0,0,1.7775,-1.4152,0.1269,-0.0122,0.9997,0.0034,-0.0215,-0.0151,-2.6928,0.0919,2.6944,-0.1563
2.8000,0,gripper_right_sensor_4,0,0,1.7675,-1.4153,0.1273,-0.0122,0.9997,0.0034,-0.0215,-0.3592,-24.8502,0.7428,24.8639,-1.3277
2.8000,1,gripper_left_sensor_2,0,0,1.6662,1.0523,0.1242,-0.0099,0.9993,0.0018,-0.0355,0.2362,12.1837,0.8804,12.2178,-0.6541
2.8000,1,gripper_right_sensor_3,0,0,1.6759,1.1484,0.1254,-0.0099,0.9993,0.0018,-0.0355,-0.0205,-2.8011,0.1092,2.8033,-0.1628
2.8000,1,gripper_right_sensor_4,0,0,1.6659,1.1483,0.1262,-0.0099,0.9993,0.0018,-0.0355,-0.3759,-23.0889,0.8080,23.1061,-1.2351
2.8000,2,gripper_left_sensor_2,0,0,-0.8306,-1.0736,0.1253,0.0114,0.9990,-0.0200,-0.0374,1.1690,20.2324,0.6602,20.2769,-1.1783
2.8000,2,gripper_right_sensor_3,0,0,-0.8170,-0.9793,0.1222,0.0114,0.9990,-0.0200,-0.0374,-0.2946,-5.4959,0.4362,5.5210,-0.2953
2.8000,2,gripper_right_sensor_4,0,0,-0.8269,-0.9789,0.1230,0.0114,0.9990,-0.0200,-0.0374,-0.3512,-6.5525,0.5201,6.5825,-0.3521
2.8000,3,gripper_left_sensor_2,0,0,-0.6774,1.2992,0.1163,0.0045,0.9989,-0.0251,-0.0391,1.2706,18.4867,0.8526,18.5499,-1.0800
2.8000,3,gripper_right_sensor_3,0,0,-0.6628,1.3917,0.1145,0.0045,0.9989,-0.0251,-0.0391,-0.3336,-5.2044,0.3429,5.2264,-0.2790
2.8000,3,gripper_right_sensor_4,0,0,-0.6728,1.3922,0.1153,0.0045,0.9989,-0.0251,-0.0391,-0.0779,-1.2149,0.0800,1.2200,-0.0651
3.0000,0,gripper_left_sensor_1,0,0,1.7767,-1.5122,0.1222,-0.0129,0.9996,0.0018,-0.0248,0.0011,0.0467,0.0037,0.0468,-0.0025
3.0000,0,gripper_left_sensor_2,0,0,1.7667,-1.5123,0.1227,-0.0129,0.9996,0.0018,-0.0248,0.1746,9.4438,0.7439,9.4747,-0.5079
3.0000,0,gripper_right_sensor_3,0,0,1.7764,-1.4165,0.1247,-0.0129,0.9996,0.0018,-0.0248,-0.0246,-2.8114,0.0920,2.8130,-0.1632
3.0000,0,gripper_right_sensor_4,0,0,1.7664,-1.4165,0.1252,-0.0129,0.9996,0.0018,-0.0248,-0.4306,-24.3864,0.6962,24.4001,-1.3027
3.0000,1,gripper_left_sensor_2,0,0,1.6659,1.0514,0.1242,-0.0098,0.9993,0.0011,-0.0355,0.2643,12.7670,0.9191,12.8027,-0.6855
3.0000,1,gripper_right_sensor_3,0,0,1.6758,1.1475,0.1254,-0.0098,0.9993,0.0011,-0.0355,-0.0241,-2.7984,0.1098,2.8007,-0.1626
3.0000,1,gripper_right_sensor_4,0,0,1.6658,1.1475,0.1261,-0.0098,0.9993,0.0011,-0.0355,-0.4023,-22.8627,0.8063,22.8805,-1.2229
3.0000,2,gripper_left_sensor_2,0,0,-0.8304,-1.0734,0.1253,0.0112,0.9991,-0.0194,-0.0371,1.1450,20.2275,0.6706,20.2709,-1.1777
3.0000,2,gripper_right_sensor_3,0,0,-0.8169,-0.9790,0.1223,0.0112,0.9991,-0.0194,-0.0371,-0.2902,-5.5278,0.4358,5.5525,-0.2971
3.0000,2,gripper_right_sensor_4,0,0,-0.8268,-0.9786,0.1231,0.0112,0.9991,-0.0194,-0.0371,-0.3631,-6.9159,0.5453,6.9468,-0.3717
3.0000,3,gripper_left_sensor_2,0,0,-0.6776,1.3002,0.1155,0.0043,0.9989,-0.0229,-0.0399,1.1903,18.4819,0.8613,18.5403,-1.0794
3.0000,3,gripper_right_sensor_3,0,0,-0.6634,1.3928,0.1138,0.0043,0.9989,-0.0229,-0.0399,-0.3151,-5.2884,0.3457,5.3090,-0.2834
3.0000,3,gripper_right_sensor_4,0,0,-0.6734,1.3933,0.1146,0.0043,0.9989,-0.0229,-0.0399,-0.1059,-1.7778,0.1162,1.7847,-0.0953
3.2000,0,gripper_left_sensor_1,0,0,1.7753,-1.5133,0.1199,-0.0138,0.9995,-0.0001,-0.0277,0.0023,0.0838,0.0067,0.0840,-0.0045
3.2000,0,gripper_left_sensor_2,0,0,1.7653,-1.5133,0.1205,-0.0138,0.9995,-0.0001,-0.0277,0.2138,9.4995,0.7620,9.5324,-0.5104
3.2000,0,gripper_right_sensor_3,0,0,1.7754,-1.4176,0.1226,-0.0138,0.9995,-0.0001,-0.0277,-0.0332,-2.7297,0.0852,2.7312,-0.1585
3.2000,0,gripper_right_sensor_4,0,0,1.7654,-1.4176,0.1231,-0.0138,0.9995,-0.0001,-0.0277,-0.4994,-23.7397,0.6438,23.7537,-1.2696
3.2000,1,gripper_left_sensor_2,0,0,1.6657,1.0505,0.1242,-0.0097,0.9993,0.0004,-0.0355,0.2946,13.3191,0.9556,13.3566,-0.7153
3.2000,1,gripper_right_sensor_3,0,0,1.6756,1.1468,0.1254,-0.0097,0.9993,0.0004,-0.0355,-0.0281,-2.7945,0.1104,2.7968,-0.1623
3.2000,1,gripper_right_sensor_4,0,0,1.6656,1.1468,0.1261,-0.0097,0.9993,0.0004,-0.0355,-0.4312,-22.6722,0.8051,22.6906,-1.2125
3.2000,2,gripper_left_sensor_2,0,0,-0.8304,-1.0733,0.1254,0.0110,0.9991,-0.0191,-0.0368,1.1345,20.2604,0.6799,20.3036,-1.1795
